family,context,strategy,eps,seed,rule_id,phase,action,transforms,msg,rule_text
SQLi,product,PP-Static,,8,187168,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(/\*.*?\*/))*[\s);]*(?:--|#|;)|-?\d+(?:[\s);]*(/\*.*?\*/))*[\s);]*(?:--|#|;)|'(?:[\s);]*(/\*.*?\*/))*[\s);]*or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)|\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:187168,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,151586,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(/\*.*?\*/)*[\s);]*(--|#|;)|-?\d+[\s);]*(/\*.*?\*/)*[\s);]*(--|#|;)|or[\s]+\(select\s+case\s+when\s+.+?end\)[\s]*[=><!]{1,2}[\s]*\d+)"" ""phase:2,deny,log,id:151586,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,809071,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY injection detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(--|#|;))|(?:-?\d+(?:[\s);]*(?:/\*.*?\*/))*[\s);]*or[\s]*\([\s]*select\s+case\s+when\s+.+?\s+end\s*\)[\s]*[=!<>]{1,2}[\s]*\d+)"" ""phase:2,deny,log,id:809071,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY injection detected'"""
SQLi,product,PP-Static,,8,150002,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?i)(?:'[\s);]*(/\*.*?\*/)*[\s);]*(--|#|;)|(?:'[\s);]*(/\*.*?\*/)*[\s);]*;)|\bor[\s]*\([\s]*select[\s]+case[\s]+when[\s]+.*?end[\s]*\)[\s]*(=|!=|<>|>=|<=|>|<)[\s]*[0-9]+)"" ""phase:2,deny,log,id:150002,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,123456,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|\bor\s*\(\s*select\s+case\s+when\s+.*?\s+end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:123456,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;))|(?:-?\d+(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;))|(\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(=|!=|<>|>|<|>=|<=)\s*\d+)"" ""phase:2,deny,log,id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,105000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|(?:-?\d+)[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|or\s*\(\s*select\s+case\s+when\s+.+?\s+end\s*\)\s*(?:=|!=|<>|>|<|>=|<=)\s*\d+)"" ""phase:2,deny,log,id:105000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,710284,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - Comment Breakout or Disguised Tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;)|-?\d+(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;)|\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:710284,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection - Comment Breakout or Disguised Tautology detected'"""
SQLi,product,PP-Static,,8,863941,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - Comment Breakout or Disguised Tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;)|(?:'|[-]?\d+)(?:[\s);]*(/\*.*?\*/))*[\s);]*or[\s]*\([\s]*select\s+case\s+when\s+.+?\s+end\s*\)\s*[=!<>]{1,2}\s*\d+)"" ""phase:2,deny,log,id:863941,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection - Comment Breakout or Disguised Tautology detected'"""
SQLi,product,PP-Static,,8,616438,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s\);]*(?:/\*.*?\*/))*[\s\);]*(?:--|#|;))|(?:-?\d+(?:[\s\);]*(?:/\*.*?\*/))*[\s\);]*or[\s]*\([\s]*select\s+case\s+when\s+.+?end\s*\)[\s]*[=><!]{1,2}[\s]*\d+)|(?:\([\s]*select\s+case\s+when\s+.+?end\s*\)[\s]*[=><!]{1,2}[\s]*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:616438,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,601382,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;))|(?:-?\d+(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;))|(\(select\s+case\s+when\s+.+?\send\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:601382,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,854321,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;))|(?:-?\d+(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;))|(?:or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*[=!<>]{1,2}\s*\d+)"" ""phase:2,deny,log,id:854321,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,920746,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s\);]*(?:/\*.*?\*/)*[\s\);]*(?:--|#|;))|(?:-?\d+[\s\);]*(?:/\*.*?\*/)*[\s\);]*(?:--|#|;))|(\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:920746,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,780183,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|\bor\s*\(\s*select\s+case\s+when\s+.*?\s+end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:780183,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,206572,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|(?:-?\d+|')\s*or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:206572,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,289038,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|(?:'[\s);]*(?:/\*.*?\*/)*[\s);]*;)|or[\s]+\(select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:289038,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,144102,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(\(\s*select\s+case\s+when\s+.+?\s+end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:144102,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,541200,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;))|(?:-?\d+(?:[\s);]*(/\*.*?\*/))*[\s);]*or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*[=!<>]{1,2}\s*\d+)"" ""phase:2,deny,log,id:541200,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,569585,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - Comment Breakout or Disguised Tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|or[\s]*\([\s]*select[\s]+case[\s]+when[\s]+.+?[\s]+end[\s]*\)[\s]*(?:=|!=|<>|>|<|>=|<=)[\s]*-?\d+)"" ""phase:2,deny,log,id:569585,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection - Comment Breakout or Disguised Tautology detected'"""
SQLi,product,PP-Static,,8,837143,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|or[\s]*\([\s]*select[\s]+case[\s]+when[\s]+.*?end[\s]*\)[\s]*(?:=|!=|<>|>=|<=|>|<)[\s]*\d+|\([\s]*select[\s]+case[\s]+when[\s]+.*?end[\s]*\)[\s]*(?:=|!=|<>|>=|<=|>|<)[\s]*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:837143,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,546720,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - Comment breakout or disguised tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|or[\s]+\(select\s+case\s+when\s+.*?end\)[\s]*(?:=|!=|<>|>|<|>=|<=)[\s]*-?\d+|\(select\s+case\s+when\s+.*?end\)[\s]*(?:=|!=|<>|>|<|>=|<=)[\s]*-?\d+)"" ""phase:2,deny,log,id:546720,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection - Comment breakout or disguised tautology detected'"""
SQLi,product,PP-Static,,8,313185,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(\(\s*select\s+case\s+when\s+.+?\s+end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:313185,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,856103,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|(?:-?\d+|')\s*or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:856103,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,238060,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;))|(?:-?\d+(?:[\s);]*(/\*.*?\*/))*[\s);]*or[\s]*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:238060,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,606135,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s\);]*(?:/\*.*?\*/)*[\s\);]*(?:--|#|;)|(?:-?\d+|')\s*or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:606135,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,562082,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|'[\s);]*(?:/\*.*?\*/)*[\s);]*;|or[\s]+\(select\s+case\s+when\s+.*?\s+end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+|\(\s*select\s+case\s+when\s+.*?\s+end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:562082,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,813968,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - Comment breakout or disguised tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:813968,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection - Comment breakout or disguised tautology detected'"""
SQLi,product,PP-Static,,8,151335,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(?:/\*.*?\*/))*[\s);]*(?:--|#|;))|(?:-?\d+(?:[\s);]*(?:/\*.*?\*/))*[\s);]*or[\s]*\([\s]*select\s+case\s+when\s+.+?\s+end[\s]*\)[\s]*[=><!]{1,2}[\s]*\d+)|(?:\([\s]*select\s+case\s+when\s+.+?\s+end[\s]*\)[\s]*[=><!]{1,2}[\s]*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:151335,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,874942,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;)|\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:874942,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,522501,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;)|-?\d+(?:[\s);]*(/\*.*?\*/))*[\s);]*(--|#|;)|\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:522501,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,43614,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s\);]*(?:/\*.*?\*/)*[\s\);]*(?:--|#|;)|-?\d+[\s\);]*(?:/\*.*?\*/)*[\s\);]*or[\s]*\([\s]*select\s+case\s+when\s+.*?end[\s]*\)[\s]*[=><!]{1,2}[\s]*\d+|\([\s]*select\s+case\s+when\s+.*?end[\s]*\)[\s]*[=><!]{1,2}[\s]*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:43614,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,399531,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s\);]*(?:/\*.*?\*/)*[\s\);]*(?:--|#|;))|(?:-?\d+[\s\);]*(?:/\*.*?\*/)*[\s\);]*(?:--|#|;))|(\(\s*select\s+case\s+when\s+.*?\s+end\s*\)\s*(=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected',id:399531,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,320471,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s\);]*\/\*.*?\*\/)*[\s\);]*(?:--|#|;)|-?\d+(?:[\s\);]*\/\*.*?\*\/)*[\s\);]*(?:--|#|;)|or\s*\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:320471,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
SQLi,product,PP-Static,,8,403305,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi - comment breakout or disguised tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,msg:'SQLi - comment breakout or disguised tautology detected',id:403305,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase"""
SQLi,product,PP-Static,,8,150001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - comment breakout or disguised tautology detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'(?:[\s);]*\/\*.*?\*\/)*[\s);]*(?:--|#|;)|-?\d+(?:[\s);]*\/\*.*?\*\/)*[\s);]*(?:--|#|;)|\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:150001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQL Injection - comment breakout or disguised tautology detected'"""
SQLi,product,PP-Static,,8,160183,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:-?\d+[\s);]*(?:/\*.*?\*/)*[\s);]*(?:--|#|;))|(?:\(\s*select\s+case\s+when\s+.*?end\s*\)\s*(?:=|!=|<>|>=|<=|>|<)\s*\d+)"" ""phase:2,deny,log,id:160183,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,msg:'SQLi COMMENT-BREAKOUT or DISGUISED-TAUTOLOGY detected'"""
